"TOA5","4175","CR6","4175","CR6.14.5.0 CR6-WIFI.05.03","CPU:single_polled_ARPA_1.05.CR6","28493","Sonic"
"TIMESTAMP","RECORD","u_1","v_1","w_1","Ts_1","SS_1","ChkSumF_1"
"TS","RN","m/s","m/s","m/s","C","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2026-03-26 03:22:08.75",21766528,-3.13,7.831,2.751,7.15,"00",-1
"2026-03-26 03:22:08.8",21766529,-4.126,10.366,3.554,7.35,"00",-1
"2026-03-26 03:22:08.85",21766530,-3.962,10.833,4.193,7.25,"00",-1
"2026-03-26 03:22:08.9",21766531,-4.609,11.01,3.744,7.57,"00",-1
"2026-03-26 03:22:08.95",21766532,-4.377,12.784,3.608,7.55,"00",-1
"2026-03-26 03:22:09",21766533,-5.835,10.992,2.266,7.62,"00",-1
"2026-03-26 03:22:09.05",21766534,-5.163,10.562,2.43,7.45,"00",-1
"2026-03-26 03:22:09.1",21766535,-4.617,11.305,3.316,7.45,"00",-1
"2026-03-26 03:22:09.15",21766536,-5.559,11.221,3.081,7.45,"00",-1
"2026-03-26 03:22:09.2",21766537,-4.83,10.867,2.627,7.75,"00",-1
"2026-03-26 03:22:09.25",21766538,-3.807,10.915,1.967,7.62,"00",-1
"2026-03-26 03:22:09.3",21766539,-3.839,9.755,1.03,7.72,"00",-1
"2026-03-26 03:22:09.35",21766540,-4.222,9.752,-0.236,7.7,"00",-1
"2026-03-26 03:22:09.4",21766541,-4.351,11.266,-1.439,8.09,"00",-1
"2026-03-26 03:22:09.45",21766542,-4.807,9.919,-3.036,8.07,"00",-1
"2026-03-26 03:22:09.5",21766543,-6.754,11.965,-2.185,7.95,"00",-1
"2026-03-26 03:22:09.55",21766544,-2.37,12.24,-2.596,7.99,"00",-1
"2026-03-26 03:22:09.6",21766545,-6.176,9.752,-0.001,7.77,"00",-1
"2026-03-26 03:22:09.65",21766546,-4.95,9.123,0.285,7.58,"00",-1
"2026-03-26 03:22:09.7",21766547,-5.114,8.549,-0.298,7.67,"00",-1
"2026-03-26 03:22:09.75",21766548,-6.619,8.405,0.348,7.55,"00",-1
"2026-03-26 03:22:09.8",21766549,-5.064,11.412,1.665,7.88,"00",-1
"2026-03-26 03:22:09.85",21766550,-5.666,13.17,-0.074,8.1,"00",-1
"2026-03-26 03:22:09.9",21766551,-5.868,12.63,-1.21,8.25,"00",-1
"2026-03-26 03:22:09.95",21766552,-6.753,10.701,-0.894,8.19,"00",-1
"2026-03-26 03:22:10",21766553,-6.165,11.162,0.354,8.09,"00",-1
"2026-03-26 03:22:10.05",21766554,-6.998,10.306,0.199,7.65,"00",-1
"2026-03-26 03:22:10.1",21766555,-6.861,10.497,-1.298,7.92,"00",-1
"2026-03-26 03:22:10.15",21766556,-6.932,9.252,0.232,7.95,"00",-1
"2026-03-26 03:22:10.2",21766557,-6.625,10.901,-0.948,7.8,"00",-1
"2026-03-26 03:22:10.25",21766558,-4.754,11.315,-1.228,8.04,"00",-1
"2026-03-26 03:22:10.3",21766559,-3.43,10.451,0.13,7.93,"00",-1
"2026-03-26 03:22:10.35",21766560,-2.529,9.902,0.539,8,"00",-1
"2026-03-26 03:22:10.4",21766561,-2.331,10.429,-0.52,7.92,"00",-1
"2026-03-26 03:22:10.45",21766562,-3.547,10.156,0.096,7.55,"00",-1
"2026-03-26 03:22:10.5",21766563,-2.08,13.406,-2.017,7.99,"00",-1
"2026-03-26 03:22:10.55",21766564,-2.53,12.253,-2.649,8.49,"00",-1
"2026-03-26 03:22:10.6",21766565,-2.332,13.9,-1.701,8.32,"00",-1
"2026-03-26 03:22:10.65",21766566,-0.178,15.492,-3.551,8.1,"00",-1
"2026-03-26 03:22:10.7",21766567,-0.037,13.609,-0.273,8.39,"00",-1
"2026-03-26 03:22:10.75",21766568,-0.118,13.576,0.001,7.99,"00",-1
"2026-03-26 03:22:10.8",21766569,-2.63,11.673,-1.176,8.42,"00",-1
"2026-03-26 03:22:10.85",21766570,-3.958,10.5,-1.107,7.95,"00",-1
"2026-03-26 03:22:10.9",21766571,-3.206,10.636,-0.48,8.02,"00",-1
"2026-03-26 03:22:10.95",21766572,-3.223,10.624,-2.318,8.1,"00",-1
"2026-03-26 03:22:11",21766573,-2.529,12.242,-2.071,8.37,"00",-1
"2026-03-26 03:22:11.05",21766574,-3.044,9.075,-1.097,8.62,"00",-1
"2026-03-26 03:22:11.1",21766575,-3.977,9.676,-0.853,8.1,"00",-1
"2026-03-26 03:22:11.15",21766576,-2.615,11.944,-1.756,8.07,"00",-1
"2026-03-26 03:22:11.2",21766577,-2.624,12.086,-2.096,7.95,"00",-1
"2026-03-26 03:22:11.25",21766578,-2.079,12.55,-1.844,8.52,"00",-1
"2026-03-26 03:22:11.3",21766579,-2.711,10.021,-0.601,8.59,"00",-1
"2026-03-26 03:22:11.35",21766580,-2.658,11.688,-1.844,8,"00",-1
"2026-03-26 03:22:11.4",21766581,-2.699,11.301,-2.719,8.19,"00",-1
"2026-03-26 03:22:11.45",21766582,-0.212,13.417,-4.014,8.05,"00",-1
"2026-03-26 03:22:11.5",21766583,-0.624,11.777,-1.46,7.93,"00",-1
"2026-03-26 03:22:11.55",21766584,-3.979,11.218,-2.031,7.99,"00",-1
"2026-03-26 03:22:11.6",21766585,-3.773,10.25,-3.41,8.07,"00",-1
"2026-03-26 03:22:11.65",21766586,-1.224,9.179,-3.363,8.04,"00",-1
"2026-03-26 03:22:11.7",21766587,-0.507,8.055,-2.406,7.63,"00",-1
"2026-03-26 03:22:11.75",21766588,-0.128,8.497,-2.121,7.6,"00",-1
"2026-03-26 03:22:11.8",21766589,0.784,8.506,-2.01,7.97,"00",-1
"2026-03-26 03:22:11.85",21766590,0.536,8.833,-2.953,7.75,"00",-1
"2026-03-26 03:22:11.9",21766591,0.489,8.927,-2.674,7.48,"00",-1
"2026-03-26 03:22:11.95",21766592,0.479,9.259,-1.826,7.83,"00",-1
"2026-03-26 03:22:12",21766593,-2.132,7.51,-1.572,7.78,"00",-1
"2026-03-26 03:22:12.05",21766594,-1.043,8.116,-0.856,7.88,"00",-1
"2026-03-26 03:22:12.1",21766595,-0.916,6.526,-0.497,7.67,"00",-1
"2026-03-26 03:22:12.15",21766596,0.293,6.283,-0.662,7.62,"00",-1
"2026-03-26 03:22:12.2",21766597,1.341,5.685,-0.723,7.72,"00",-1
"2026-03-26 03:22:12.25",21766598,0.718,4.645,-0.39,7.47,"00",-1
"2026-03-26 03:22:12.3",21766599,-1.265,5.256,-0.288,7.23,"00",-1
"2026-03-26 03:22:12.35",21766600,0.492,5.358,-0.407,7.65,"00",-1
"2026-03-26 03:22:12.4",21766601,0.703,5.724,-0.392,7.45,"00",-1
"2026-03-26 03:22:12.45",21766602,1.081,5.798,-2.043,7.28,"00",-1
"2026-03-26 03:22:12.5",21766603,1.914,6.086,-3.185,7.73,"00",-1
"2026-03-26 03:22:12.55",21766604,1.144,5.839,-2.781,7.53,"00",-1
"2026-03-26 03:22:12.6",21766605,-1.212,6.427,-0.857,7.52,"00",-1
"2026-03-26 03:22:12.65",21766606,0.89,5.795,-1.139,7.38,"00",-1
"2026-03-26 03:22:12.7",21766607,2.503,5.872,-1.803,7.32,"00",-1
"2026-03-26 03:22:12.75",21766608,0.763,4.869,-0.042,7.25,"00",-1
"2026-03-26 03:22:12.8",21766609,-0.757,3.983,-0.022,7.52,"00",-1
"2026-03-26 03:22:12.85",21766610,-0.74,4.026,0.726,7.57,"00",-1
"2026-03-26 03:22:12.9",21766611,-0.056,5.247,1.387,7.38,"00",-1
"2026-03-26 03:22:12.95",21766612,-0.449,5.176,1.511,7.7,"00",-1
"2026-03-26 03:22:13",21766613,1.181,4.779,2.073,7.37,"00",-1
"2026-03-26 03:22:13.05",21766614,-0.331,4.455,1.803,7.42,"00",-1
"2026-03-26 03:22:13.1",21766615,0.962,5.245,2.215,7.3,"00",-1
"2026-03-26 03:22:13.15",21766616,0.179,5.008,2.346,7.47,"00",-1
"2026-03-26 03:22:13.2",21766617,0.19,3.664,2.224,7.37,"00",-1
"2026-03-26 03:22:13.25",21766618,-0.461,3.422,2.39,7.37,"00",-1
"2026-03-26 03:22:13.3",21766619,-0.572,3.858,1.053,7.38,"00",-1
"2026-03-26 03:22:13.35",21766620,0.143,6.123,1.83,7.22,"00",-1
"2026-03-26 03:22:13.4",21766621,-1.008,5.426,1.629,7.15,"00",-1
"2026-03-26 03:22:13.45",21766622,-0.536,5.729,-0.042,7.38,"00",-1
"2026-03-26 03:22:13.5",21766623,-1.246,7.618,2.315,7.47,"00",-1
"2026-03-26 03:22:13.55",21766624,-1.107,8.754,0.815,7.48,"00",-1
"2026-03-26 03:22:13.6",21766625,-2.539,6.539,1.294,7.72,"00",-1
"2026-03-26 03:22:13.65",21766626,2.316,5.476,0.282,7.17,"00",-1
"2026-03-26 03:22:13.7",21766627,0.329,5.173,5.177,7.35,"00",-1
"2026-03-26 03:22:13.75",21766628,0.301,7.063,2.363,7.1,"00",-1
"2026-03-26 03:22:13.8",21766629,3.446,7.776,0.883,7.23,"00",-1
"2026-03-26 03:22:13.85",21766630,0.923,8.993,-2.677,7.38,"00",-1
"2026-03-26 03:22:13.9",21766631,2.151,6.113,-0.843,7.52,"00",-1
"2026-03-26 03:22:13.95",21766632,3.644,8.608,1.41,7.4,"00",-1
"2026-03-26 03:22:14",21766633,3.615,9.14,1.021,7.33,"00",-1
"2026-03-26 03:22:14.05",21766634,1.033,9.962,-3.238,7.48,"00",-1
"2026-03-26 03:22:14.1",21766635,1.257,6.641,-1.354,7.38,"00",-1
"2026-03-26 03:22:14.15",21766636,0.839,6.466,-0.157,7.38,"00",-1
"2026-03-26 03:22:14.2",21766637,2.202,5.96,-0.792,7.4,"00",-1
"2026-03-26 03:22:14.25",21766638,2.187,8.074,0.187,7.47,"00",-1
"2026-03-26 03:22:14.3",21766639,1.408,7.577,1.735,7.55,"00",-1
"2026-03-26 03:22:14.35",21766640,1.186,7.301,1.878,7.28,"00",-1
"2026-03-26 03:22:14.4",21766641,1.122,8.805,2.493,7.2,"00",-1
"2026-03-26 03:22:14.45",21766642,-0.518,9.394,1.104,7.38,"00",-1
"2026-03-26 03:22:14.5",21766643,-0.959,7.841,-1.701,7.53,"00",-1
"2026-03-26 03:22:14.55",21766644,-1.659,8.664,-1.429,7.47,"00",-1
"2026-03-26 03:22:14.6",21766645,-1.317,8.602,-1.316,7.48,"00",-1
"2026-03-26 03:22:14.65",21766646,-2.46,9.134,-1.837,7.42,"00",-1
"2026-03-26 03:22:14.7",21766647,-2.134,10.353,-1.786,7.65,"00",-1
"2026-03-26 03:22:14.75",21766648,0.258,9.325,-0.497,7.47,"00",-1
"2026-03-26 03:22:14.8",21766649,-1.012,9.266,-1.491,7.53,"00",-1
"2026-03-26 03:22:14.85",21766650,-1.731,7.09,-0.306,7.48,"00",-1
"2026-03-26 03:22:14.9",21766651,-0.178,7.323,-1.276,7.52,"00",-1
"2026-03-26 03:22:14.95",21766652,-0.597,6.845,-0.366,7.18,"00",-1
"2026-03-26 03:22:15",21766653,-0.992,8.088,0.41,7.5,"00",-1
"2026-03-26 03:22:15.05",21766654,-1.991,7.995,0.531,7.43,"00",-1
"2026-03-26 03:22:15.1",21766655,-1.231,8.961,2.467,7.28,"00",-1
"2026-03-26 03:22:15.15",21766656,-2.005,9.397,1.95,7.45,"00",-1
"2026-03-26 03:22:15.2",21766657,-1.825,10.212,2.882,7.62,"00",-1
"2026-03-26 03:22:15.25",21766658,-3.145,10.994,2.939,7.52,"00",-1
"2026-03-26 03:22:15.3",21766659,-4.377,9.315,2.653,7.63,"00",-1
"2026-03-26 03:22:15.35",21766660,-5.371,7.925,0.336,7.43,"00",-1
"2026-03-26 03:22:15.4",21766661,-4.934,8.528,-1.158,7.58,"00",-1
"2026-03-26 03:22:15.45",21766662,-3.903,8.313,0.03,7.68,"00",-1
"2026-03-26 03:22:15.5",21766663,-3.828,10.4,3.111,7.38,"00",-1
"2026-03-26 03:22:15.55",21766664,-4.822,10.801,1.924,7.85,"00",-1
"2026-03-26 03:22:15.6",21766665,-4.482,9.861,0.569,7.6,"00",-1
"2026-03-26 03:22:15.65",21766666,-5.633,9.212,1.108,7.47,"00",-1
"2026-03-26 03:22:15.7",21766667,-3.719,9.373,1.162,7.72,"00",-1
"2026-03-26 03:22:15.75",21766668,-4.375,10.002,1.161,7.73,"00",-1
"2026-03-26 03:22:15.8",21766669,-4.102,9.591,2.13,7.78,"00",-1
"2026-03-26 03:22:15.85",21766670,-4.211,9.488,2.783,7.55,"00",-1
"2026-03-26 03:22:15.9",21766671,-3.378,10.247,2.408,7.52,"00",-1
"2026-03-26 03:22:15.95",21766672,-2.254,11.726,2.801,7.53,"00",-1
"2026-03-26 03:22:16",21766673,-4.516,11.272,3.971,7.65,"00",-1
"2026-03-26 03:22:16.05",21766674,-4.003,11.655,0.832,7.82,"00",-1
"2026-03-26 03:22:16.1",21766675,1.215,12.348,0.916,7.73,"00",-1
"2026-03-26 03:22:16.15",21766676,1.549,11.011,1.666,7.7,"00",-1
"2026-03-26 03:22:16.2",21766677,0.46,12.209,1.835,7.68,"00",-1
"2026-03-26 03:22:16.25",21766678,1.591,12.132,1.637,7.82,"00",-1
"2026-03-26 03:22:16.3",21766679,0.385,15.173,1.165,7.99,"00",-1
"2026-03-26 03:22:16.35",21766680,-1.862,14.516,1.106,8.3,"00",-1
"2026-03-26 03:22:16.4",21766681,-3.799,14.193,-0.035,8.12,"00",-1
"2026-03-26 03:22:16.45",21766682,-3.277,14.422,0.435,8.44,"00",-1
"2026-03-26 03:22:16.5",21766683,-2.129,15.622,1.056,8.44,"00",-1
"2026-03-26 03:22:16.55",21766684,-4.143,17.597,0.556,8.95,"00",-1
"2026-03-26 03:22:16.6",21766685,-3.067,18.094,0.406,8.79,"00",-1
"2026-03-26 03:22:16.65",21766686,-3.364,17.911,1.017,8.55,"00",-1
"2026-03-26 03:22:16.7",21766687,-2.646,18.874,0.254,8.97,"00",-1
"2026-03-26 03:22:16.75",21766688,-2.374,18.382,0.749,9.09,"00",-1
"2026-03-26 03:22:16.8",21766689,-2.353,19.16,0.148,9.32,"00",-1
"2026-03-26 03:22:16.85",21766690,-2.155,19.178,0.446,9.19,"00",-1
"2026-03-26 03:22:16.9",21766691,-1.952,18.778,0.829,8.6,"00",-1
"2026-03-26 03:22:16.95",21766692,-2.101,17.593,1.225,8.75,"00",-1
"2026-03-26 03:22:17",21766693,-2.772,15.047,1.996,9.05,"00",-1
"2026-03-26 03:22:17.05",21766694,-3.203,17.46,1.322,8.52,"00",-1
"2026-03-26 03:22:17.1",21766695,-3.068,16.215,1.302,8.45,"00",-1
"2026-03-26 03:22:17.15",21766696,-1.913,17.197,1.259,8.72,"00",-1
"2026-03-26 03:22:17.2",21766697,-1.619,17.455,0.303,9,"00",-1
"2026-03-26 03:22:17.25",21766698,-2.292,16.808,0.992,8.79,"00",-1
"2026-03-26 03:22:17.3",21766699,-1.585,17.394,0.556,8.7,"00",-1
"2026-03-26 03:22:17.35",21766700,-1.179,16.75,1.036,8.59,"00",-1
"2026-03-26 03:22:17.4",21766701,-1.954,16.638,1.207,8.55,"00",-1
"2026-03-26 03:22:17.45",21766702,-1.421,16.385,1.163,8.6,"00",-1
"2026-03-26 03:22:17.5",21766703,-0.464,16.142,0.709,8.35,"00",-1
"2026-03-26 03:22:17.55",21766704,-0.525,15.879,0.445,9.22,"00",-1
"2026-03-26 03:22:17.6",21766705,-1.147,16.055,0.238,8.17,"00",-1
"2026-03-26 03:22:17.65",21766706,-1.238,15.924,-0.857,9.29,"00",-1
"2026-03-26 03:22:17.7",21766707,-0.365,16.526,-0.169,8.4,"00",-1
"2026-03-26 03:22:17.75",21766708,0.259,15.691,1.059,9.34,"00",-1
"2026-03-26 03:22:17.8",21766709,-0.146,18.265,0.827,8.44,"00",-1
"2026-03-26 03:22:17.85",21766710,-1.629,16.38,2.965,9.07,"00",-1
"2026-03-26 03:22:17.9",21766711,-0.578,18.394,-0.412,8.95,"00",-1
"2026-03-26 03:22:17.95",21766712,-0.841,17.217,-1.396,8.37,"00",-1
"2026-03-26 03:22:18",21766713,-1.739,15.598,0.935,8.52,"00",-1
"2026-03-26 03:22:18.05",21766714,1.208,18.825,-0.63,8.22,"00",-1
"2026-03-26 03:22:18.1",21766715,0.923,18.445,-0.344,8.44,"00",-1
"2026-03-26 03:22:18.15",21766716,0.443,15.382,0.103,8.17,"00",-1
"2026-03-26 03:22:18.2",21766717,-0.058,14.401,-0.72,7.97,"00",-1
"2026-03-26 03:22:18.25",21766718,1.602,14.451,0.257,8.27,"00",-1
"2026-03-26 03:22:18.3",21766719,2.166,14.787,0.175,8.3,"00",-1
"2026-03-26 03:22:18.35",21766720,1.935,14.619,0.723,7.83,"00",-1
"2026-03-26 03:22:18.4",21766721,2.554,15.653,0.939,8.15,"00",-1
"2026-03-26 03:22:18.45",21766722,2.45,15.513,1.031,8.17,"00",-1
"2026-03-26 03:22:18.5",21766723,2.715,17.866,-0.676,7.97,"00",-1
"2026-03-26 03:22:18.55",21766724,2.665,17.887,-0.385,8.19,"00",-1
"2026-03-26 03:22:18.6",21766725,2.726,18.058,0.244,7.9,"00",-1
"2026-03-26 03:22:18.65",21766726,2.714,15.791,1.067,8.35,"00",-1
"2026-03-26 03:22:18.7",21766727,3.197,17.178,0.172,7.85,"00",-1
"2026-03-26 03:22:18.75",21766728,2.656,18.06,0.319,7.99,"00",-1
"2026-03-26 03:22:18.8",21766729,2.756,16.349,-0.239,8.02,"00",-1
"2026-03-26 03:22:18.85",21766730,2.439,14.164,2.188,8.34,"00",-1
"2026-03-26 03:22:18.9",21766731,2.451,18.836,1.422,8.14,"00",-1
"2026-03-26 03:22:18.95",21766732,2.833,15.698,1.546,8.35,"00",-1
"2026-03-26 03:22:19",21766733,2.458,16.147,2.68,8.39,"00",-1
"2026-03-26 03:22:19.05",21766734,1.696,15.729,3.119,8.04,"00",-1
"2026-03-26 03:22:19.1",21766735,2.007,15.683,3.532,7.77,"00",-1
"2026-03-26 03:22:19.15",21766736,1.532,16.641,3.583,7.92,"00",-1
"2026-03-26 03:22:19.2",21766737,1.635,16.185,2.69,7.92,"00",-1
"2026-03-26 03:22:19.25",21766738,1.499,15.73,3.379,8.07,"00",-1
"2026-03-26 03:22:19.3",21766739,1.478,15.725,4.304,7.65,"00",-1
"2026-03-26 03:22:19.35",21766740,2.192,15.033,3.237,7.73,"00",-1
"2026-03-26 03:22:19.4",21766741,1.37,15.35,4.56,7.78,"00",-1
"2026-03-26 03:22:19.45",21766742,1.314,14.722,4.796,7.68,"00",-1
"2026-03-26 03:22:19.5",21766743,1.683,14.448,4.613,7.92,"00",-1
"2026-03-26 03:22:19.55",21766744,1.106,13.355,2.92,7.53,"00",-1
"2026-03-26 03:22:19.6",21766745,-0.498,14.957,4.585,8.07,"00",-1
"2026-03-26 03:22:19.65",21766746,-1.619,16.086,4.149,8.05,"00",-1
"2026-03-26 03:22:19.7",21766747,-0.556,16.78,4.167,8.1,"00",-1
"2026-03-26 03:22:19.75",21766748,-0.26,16.106,5.313,8.25,"00",-1
"2026-03-26 03:22:19.8",21766749,-1.711,15.736,3.441,7.7,"00",-1
"2026-03-26 03:22:19.85",21766750,-0.996,14.641,1.69,7.95,"00",-1
"2026-03-26 03:22:19.9",21766751,-2.997,13.252,1.76,8.25,"00",-1
"2026-03-26 03:22:19.95",21766752,-2.488,13.887,0.262,8.27,"00",-1
"2026-03-26 03:22:20",21766753,-2.898,12.993,1.281,7.72,"00",-1
"2026-03-26 03:22:20.05",21766754,-1.989,12.652,2.292,8.02,"00",-1
"2026-03-26 03:22:20.1",21766755,-2.849,13.611,3.159,8.04,"00",-1
"2026-03-26 03:22:20.15",21766756,-1.459,13.255,1.903,7.92,"00",-1
"2026-03-26 03:22:20.2",21766757,-5.837,10.525,1.733,7.7,"00",-1
"2026-03-26 03:22:20.25",21766758,-7.533,12.884,0.043,7.82,"00",-1
"2026-03-26 03:22:20.3",21766759,-4.177,13.658,1.979,7.63,"00",-1
"2026-03-26 03:22:20.35",21766760,999.999,999.999,999.999,999.99,"01",-1
"2026-03-26 03:22:20.4",21766761,-7.272,11.639,0.109,7.93,"00",-1
"2026-03-26 03:22:20.45",21766762,-6.764,9.715,1.188,7.88,"00",-1
"2026-03-26 03:22:20.5",21766763,-7.14,10.891,1.616,7.6,"00",-1
"2026-03-26 03:22:20.55",21766764,-5.844,14.95,1.226,7.73,"00",-1
"2026-03-26 03:22:20.6",21766765,-7.198,15.957,-0.78,8.54,"00",-1
"2026-03-26 03:22:20.65",21766766,-7.626,14.927,-0.046,8.27,"00",-1
"2026-03-26 03:22:20.7",21766767,-8.314,12.763,0.52,7.99,"00",-1
"2026-03-26 03:22:20.75",21766768,-8.37,11.074,1.049,8.05,"00",-1
"2026-03-26 03:22:20.8",21766769,-7.455,11.735,-1.044,7.6,"00",-1
"2026-03-26 03:22:20.85",21766770,-4.344,13.55,0.101,7.38,"00",-1
"2026-03-26 03:22:20.9",21766771,-5.185,12.847,-0.344,7.65,"00",-1
"2026-03-26 03:22:20.95",21766772,-6.589,10.192,1.252,7.97,"00",-1
"2026-03-26 03:22:21",21766773,-6.242,13.682,-0.064,7.6,"00",-1
"2026-03-26 03:22:21.05",21766774,-5.519,13.174,-0.201,7.88,"00",-1
"2026-03-26 03:22:21.1",21766775,-5.521,11.952,0.302,7.57,"00",-1
"2026-03-26 03:22:21.15",21766776,-7.886,12.731,0.735,7.85,"00",-1
"2026-03-26 03:22:21.2",21766777,-8.522,12.879,0.425,8.09,"00",-1
"2026-03-26 03:22:21.25",21766778,-7.555,12.799,0.853,7.83,"00",-1
"2026-03-26 03:22:21.3",21766779,-8.533,11.809,0.077,7.65,"00",-1
"2026-03-26 03:22:21.35",21766780,-6.189,13.296,2.17,7.28,"00",-1
"2026-03-26 03:22:21.4",21766781,-4.937,12.453,1.684,7.8,"00",-1
"2026-03-26 03:22:21.45",21766782,-4.652,10.032,1.526,7.6,"00",-1
"2026-03-26 03:22:21.5",21766783,-3.748,9.132,2.231,7.25,"00",-1
"2026-03-26 03:22:21.55",21766784,-5.734,8.847,-0.073,7.37,"00",-1
"2026-03-26 03:22:21.6",21766785,-5.716,8.928,1.319,7.5,"00",-1
"2026-03-26 03:22:21.65",21766786,-3.541,9.239,1.961,7.28,"00",-1
"2026-03-26 03:22:21.7",21766787,-3.312,11.078,2.744,7.32,"00",-1
"2026-03-26 03:22:21.75",21766788,-3.191,10.645,2.967,7.72,"00",-1
"2026-03-26 03:22:21.8",21766789,-3.732,11.696,2.283,7.75,"00",-1
"2026-03-26 03:22:21.85",21766790,-4.878,9.907,2.977,7.6,"00",-1
"2026-03-26 03:22:21.9",21766791,-6.071,9.923,1.375,7.18,"00",-1
"2026-03-26 03:22:21.95",21766792,-5.861,11.624,2.246,7.6,"00",-1
"2026-03-26 03:22:22",21766793,-6.509,14.089,0.785,8.12,"00",-1
"2026-03-26 03:22:22.05",21766794,-8.334,12.223,2.798,7.5,"00",-1
"2026-03-26 03:22:22.1",21766795,-7.158,11.136,3.956,7.93,"00",-1
"2026-03-26 03:22:22.15",21766796,-6.47,13.104,4.217,7.57,"00",-1
"2026-03-26 03:22:22.2",21766797,-6.109,13.11,3.646,7.92,"00",-1
"2026-03-26 03:22:22.25",21766798,-5.902,12.467,2.457,7.87,"00",-1
"2026-03-26 03:22:22.3",21766799,-6.161,12.574,1.766,7.7,"00",-1
"2026-03-26 03:22:22.35",21766800,-6.493,11.673,1.82,7.5,"00",-1
"2026-03-26 03:22:22.4",21766801,-6.189,11.117,0.978,7.87,"00",-1
"2026-03-26 03:22:22.45",21766802,-5.278,13.058,1.355,7.92,"00",-1
"2026-03-26 03:22:22.5",21766803,-4.766,12.51,2.298,7.83,"00",-1
"2026-03-26 03:22:22.55",21766804,-4.055,11.758,1.736,7.73,"00",-1
"2026-03-26 03:22:22.6",21766805,-2.571,12.038,1.937,7.6,"00",-1
"2026-03-26 03:22:22.65",21766806,-3.334,12.384,0.813,7.85,"00",-1
"2026-03-26 03:22:22.7",21766807,-3.931,11.579,0.399,7.65,"00",-1
"2026-03-26 03:22:22.75",21766808,-3.995,11.602,-0.927,7.85,"00",-1
"2026-03-26 03:22:22.8",21766809,-3.782,11.254,-0.79,7.78,"00",-1
"2026-03-26 03:22:22.85",21766810,-3.239,10.107,-1.635,8.15,"00",-1
"2026-03-26 03:22:22.9",21766811,-2.433,10.552,-1.751,7.37,"00",-1
"2026-03-26 03:22:22.95",21766812,-2.599,10.667,-1.151,7.82,"00",-1
"2026-03-26 03:22:23",21766813,-3.522,12.894,-0.516,7.93,"00",-1
"2026-03-26 03:22:23.05",21766814,-5.855,12.944,0.682,7.88,"00",-1
"2026-03-26 03:22:23.1",21766815,-3.76,12.992,-0.961,8.1,"00",-1
"2026-03-26 03:22:23.15",21766816,-3.136,13.109,-0.736,7.97,"00",-1
"2026-03-26 03:22:23.2",21766817,-3.644,13.44,-1.695,7.97,"00",-1
"2026-03-26 03:22:23.25",21766818,-4.503,12.988,-0.723,7.8,"00",-1
"2026-03-26 03:22:23.3",21766819,-5.27,11.957,-0.786,7.92,"00",-1
"2026-03-26 03:22:23.35",21766820,-3.14,11.912,-0.827,7.68,"00",-1
"2026-03-26 03:22:23.4",21766821,-2.127,11.355,-2.479,7.82,"00",-1
"2026-03-26 03:22:23.45",21766822,-3.146,12.332,-0.777,7.9,"00",-1
"2026-03-26 03:22:23.5",21766823,-1.64,9.424,-0.334,8.27,"00",-1
"2026-03-26 03:22:23.55",21766824,-3.14,11.406,-0.149,7.63,"00",-1
"2026-03-26 03:22:23.6",21766825,-2.057,11.751,-0.036,7.62,"00",-1
"2026-03-26 03:22:23.65",21766826,-1.252,13.957,-4.087,7.3,"00",-1
"2026-03-26 03:22:23.7",21766827,-0.498,13.674,-2.584,8.47,"00",-1
"2026-03-26 03:22:23.75",21766828,0.604,14.735,-5.127,8.12,"00",-1
"2026-03-26 03:22:23.8",21766829,0.704,12.161,-5.005,8.62,"00",-1
"2026-03-26 03:22:23.85",21766830,0.318,13.842,-5.918,7.77,"00",-1
"2026-03-26 03:22:23.9",21766831,-0.761,11.498,-0.886,7.72,"00",-1
"2026-03-26 03:22:23.95",21766832,0.321,9.986,-2.377,7.58,"00",-1
"2026-03-26 03:22:24",21766833,0.916,10.447,-2.303,8.04,"00",-1
"2026-03-26 03:22:24.05",21766834,0.838,9.005,-1.133,7.45,"00",-1
"2026-03-26 03:22:24.1",21766835,1.316,10.474,-0.49,7.9,"00",-1
"2026-03-26 03:22:24.15",21766836,0.211,14.5,-1.166,7.52,"00",-1
"2026-03-26 03:22:24.2",21766837,-0.771,12.02,-0.152,8.02,"00",-1
"2026-03-26 03:22:24.25",21766838,-2.022,12.09,1.296,7.62,"00",-1
"2026-03-26 03:22:24.3",21766839,-2.662,10.623,1.751,7.67,"00",-1
"2026-03-26 03:22:24.35",21766840,-1.139,12.083,0.334,7.62,"00",-1
"2026-03-26 03:22:24.4",21766841,-2.649,11.421,0.071,8.3,"00",-1
"2026-03-26 03:22:24.45",21766842,-3.326,12.343,0.67,7.83,"00",-1
"2026-03-26 03:22:24.5",21766843,-3.149,13.813,1.596,7.87,"00",-1
"2026-03-26 03:22:24.55",21766844,-1.555,13.851,0.586,8.02,"00",-1
"2026-03-26 03:22:24.6",21766845,-2.312,13.835,0.492,8.22,"00",-1
"2026-03-26 03:22:24.65",21766846,-2.408,13.749,0.064,8.12,"00",-1
"2026-03-26 03:22:24.7",21766847,-2.977,13.913,0.578,7.5,"00",-1
"2026-03-26 03:22:24.75",21766848,-2.809,13.744,-0.024,7.87,"00",-1
